 463,   275.550,   284.050,    11.648,   363.744
 464,   277.850,   285.666,    18.502,   363.744
 465,   274.750,   282.450,    11.126,   363.166
 466,   278.050,   287.150,    20.201,   363.166
 467,   271.950,   279.250,     2.548,   363.166
 468,   271.950,   279.450,    11.571,   363.166
 469,   268.850,   275.850,    21.147,   363.166
 470,   270.150,   280.950,    19.610,   363.166
 471,   271.650,   280.050,    21.745,   363.166
 472,   271.750,   278.450,     9.266,   363.166
 473,   272.550,   273.444,     4.192,   362.362
 474,   272.550,   275.950,     5.678,   362.362
 475,   274.250,   279.850,     6.879,   362.362
 476,   276.777,   286.350,     8.319,   362.362
 477,   283.950,   291.777,    12.572,   362.362
 478,   285.666,   287.888,     7.010,   362.362
 479,   282.450,   290.666,    16.673,   362.362
 480,   275.250,   285.450,     5.159,   362.362
 481,   272.888,   275.450,     5.090,   361.315
 482,   272.888,   279.750,     7.431,   361.315
 483,   274.350,   283.950,    15.849,   361.315
 484,   274.550,   284.250,    14.776,   361.315
 485,   275.050,   286.850,    22.519,   361.315
 486,   274.850,   289.050,    21.194,   361.315
 487,   279.650,   287.650,    15.137,   361.315
 488,   281.250,   294.950,    12.354,   360.027
 489,   281.750,   287.850,    22.989,   360.027
 490,   277.333,   282.888,    15.574,   360.027
 491,   272.888,   278.444,    10.872,   360.027
 492,   271.777,   283.999,    18.014,   360.027
 493,   274.555,   284.850,    19.002,   360.027
 494,   276.450,   283.550,     8.890,   360.027
 495,   279.950,   292.050,    12.786,   360.027
 496,   281.850,   293.650,    17.134,   358.525
 497,   278.150,   287.850,    21.789,   358.525
 498,   276.950,   290.666,    18.147,   358.525
 499,   282.888,   292.050,    15.288,   358.525
 500,   284.250,   289.950,    20.474,   358.525
 501,   281.221,   289.555,    15.413,   358.525
 502,   280.110,   289.555,     9.012,   358.525
 503,   280.110,   293.444,    20.093,   356.850
 504,   284.450,   292.333,    10.663,   356.850
 505,   280.666,   292.888,    25.131,   356.850
 506,   279.555,   298.444,    22.081,   356.850
 507,   286.221,   301.777,    21.843,   356.850
 508,   291.450,   303.444,    23.591,   356.850
 509,   290.050,   302.333,    24.995,   356.850
 510,   276.550,   291.650,     9.175,   356.850
 511,   276.450,   281.550,    12.277,   355.050
 512,   275.850,   285.666,    15.064,   355.050
 513,   276.350,   286.650,    16.508,   355.050
 514,   278.250,   288.550,    17.842,   355.050
 515,   280.750,   292.333,    24.511,   355.050
 516,   281.450,   291.850,    22.356,   355.050
 517,   283.750,   285.350,     3.573,   355.050
 518,   279.555,   283.850,     6.295,   355.050
 519,   280.450,   292.450,    21.384,   353.340
 520,   284.850,   296.777,    24.263,   353.340
 521,   285.050,   298.444,    25.610,   353.340
 522,   282.650,   287.550,     9.053,   353.340
 523,   282.850,   292.950,     9.517,   353.340
 524,   290.350,   297.650,    17.634,   353.340
 525,   290.250,   298.750,    14.304,   353.340
 526,   287.150,   294.550,    23.730,   351.483
 527,   284.950,   292.950,    23.440,   351.483
 528,   282.950,   293.350,    24.928,   351.483
 529,   284.750,   297.650,    24.730,   351.483
 530,   287.350,   298.750,    24.139,   351.483
 531,   288.150,   299.350,    23.302,   351.483
 532,   285.550,   293.450,    24.844,   351.483
 533,   282.750,   293.850,    25.787,   351.483
 534,   285.550,   297.250,    26.361,   349.675
 535,   285.850,   294.750,    25.726,   349.675
 536,   287.750,   293.444,    10.772,   349.675
 537,   288.444,   294.350,    10.136,   349.675
 538,   286.221,   293.999,    13.351,   349.675
 539,   282.250,   287.750,    17.031,   349.675
 540,   279.750,   291.350,    26.231,   349.675
 541,   283.350,   289.150,     3.925,   349.675
 542,   285.550,   290.110,    14.251,   347.980
 543,   284.750,   295.250,    23.989,   347.980
 544,   287.150,   293.999,    15.581,   347.980
 545,   285.666,   297.888,    21.712,   347.980
 546,   287.333,   298.444,    20.787,   347.980
 547,   287.333,   298.444,    20.435,   347.980
 548,   288.444,   298.999,    21.913,   347.980
 549,   282.888,   294.555,    22.211,   346.447
 550,   284.555,   290.666,     7.393,   346.447
 551,   283.999,   286.777,     4.259,   346.447
 552,   285.110,   293.444,    11.950,   346.447
 553,   286.777,   295.110,    20.904,   346.447
 554,   285.110,   294.555,    22.356,   346.447
 555,   287.333,   296.221,    19.577,   346.447
 556,   287.888,   299.555,    13.778,   346.447
 557,   288.444,   300.750,    23.134,   345.121
 558,   291.950,   298.850,    17.111,   345.121
 559,   290.350,   299.550,    16.768,   345.121
 560,   291.350,   301.250,    19.435,   345.121
 561,   290.650,   300.250,     6.662,   345.121
 562,   290.650,   292.950,     3.340,   345.121
 563,   288.550,   298.350,    22.504,   345.121
 564,   286.777,   295.666,    16.249,   344.065
 565,   290.110,   298.999,    19.088,   344.065
 566,   290.110,   298.999,    16.971,   344.065
 567,   287.888,   303.850,    21.326,   344.065
 568,   290.650,   299.250,    13.038,   344.065
 569,   286.050,   296.150,    24.649,   344.065
 570,   286.350,   292.250,     4.927,   344.065
 571,   286.650,   298.650,    24.421,   344.065
 572,   286.450,   298.950,    24.845,   343.327
 573,   289.050,   297.350,    11.629,   343.327
 574,   291.950,   302.650,    16.931,   343.327
 575,   287.950,   297.950,    18.871,   343.327
 576,   289.251,   300.950,    20.072,   343.327
 577,   289.150,   298.350,    22.940,   343.327
 578,   289.950,   296.250,     3.220,   343.327
 579,   289.555,   296.450,    13.111,   343.327
 580,   289.050,   301.150,    23.979,   342.961
 581,   291.250,   301.150,    21.007,   342.961
 582,   288.650,   300.250,    11.151,   342.961
 583,   287.150,   297.350,    22.174,   342.961
 584,   288.650,   299.650,    22.303,   342.961
 585,   290.550,   301.150,    22.172,   342.961
 586,   291.250,   299.450,    20.223,   342.961
 587,   287.850,   293.850,     2.265,   343.027
 588,   290.666,   299.350,    14.148,   343.027
 589,   288.999,   300.666,    15.236,   343.027
 590,   287.333,   294.555,    17.790,   343.027
 591,   284.555,   293.150,    10.593,   343.027
 592,   289.251,   292.650,     6.967,   343.027
 593,   287.750,   290.250,     4.869,   343.027
 594,   286.221,   290.050,     5.636,   343.027
 595,   288.650,   293.550,     4.224,   343.561
 596,   291.850,   297.250,     7.247,   343.561
 597,   289.150,   299.750,    12.718,   343.561
 598,   285.950,   294.350,    18.831,   343.561
 599,   284.550,   298.550,    22.351,   343.561
 600,   287.850,   302.150,    20.920,   343.561
 601,   293.650,   302.950,    19.514,   343.561
 602,   291.150,   302.550,    21.114,   344.582
 603,   292.550,   305.550,    18.565,   344.582
 604,   296.250,   305.950,    18.868,   344.582
 605,   293.999,   300.666,    15.794,   344.582
 606,   291.777,   301.650,    10.946,   344.582
 607,   288.650,   298.450,    14.212,   344.582
 608,   285.650,   297.650,    19.880,   344.582
